Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Gorillaz,Feel Good Inc.,Demon Days,album,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,3.710666667,Gorillaz - Feel Good Inc. (Official Video),Gorillaz,693555221,6220896,169907,TRUE,TRUE,1040234854,1.150081566,Spotify
Gorillaz,Rhinestone Eyes,Plastic Beach,album,0.676,0.703,-5.815,0.0302,0.0869,0.000687,0.0463,0.852,92.761,3.336216667,Gorillaz - Rhinestone Eyes [Storyboard Film] (Official Music Video),Gorillaz,72011645,1079128,31003,TRUE,TRUE,310083733,15.18358531,Spotify
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),single,0.695,0.923,-3.93,0.0522,0.0425,0.0469,0.116,0.551,108.014,3.585833333,Gorillaz - New Gold ft. Tame Impala & Bootie Brown (Official Visualiser),Gorillaz,8435055,282142,7399,TRUE,TRUE,63063467,7.956896552,Spotify
Gorillaz,On Melancholy Hill,Plastic Beach,album,0.689,0.739,-5.81,0.026,1.51E-05,0.509,0.064,0.578,120.423,3.897783333,Gorillaz - On Melancholy Hill (Official Video),Gorillaz,211754952,1788577,55229,TRUE,TRUE,434663559,11.546875,Spotify
Gorillaz,Clint Eastwood,Gorillaz,album,0.663,0.694,-8.627,0.171,0.0253,0,0.0698,0.525,167.953,5.682,Gorillaz - Clint Eastwood (Official Video),Gorillaz,618480958,6197318,155930,TRUE,TRUE,617259738,9.94269341,Youtube
Gorillaz,DARE,Demon Days,album,0.76,0.891,-5.852,0.0372,0.0229,0.0869,0.298,0.966,120.264,4.083333333,Gorillaz - DARE (Official Video),Gorillaz,259021161,1844658,72008,TRUE,TRUE,323850327,2.989932886,Spotify
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],single,0.716,0.897,-7.185,0.0629,0.012,0.262,0.325,0.358,127.03,4.569033333,"Gorillaz - New Gold ft. Tame Impala, Bootie Brown (Dom Dolla Remix) (Official Live Video)",Dom Dolla,451996,11686,241,FALSE,TRUE,10666154,2.76,Spotify
Gorillaz,She's My Collar (feat. Kali Uchis),Humanz (Deluxe),album,0.726,0.815,-5.886,0.0313,0.00799,0.081,0.112,0.462,140.158,3.492666667,Gorillaz - She's My Collar [HQ],SalvaMuñox,1010982,17675,260,FALSE,FALSE,159605929,7.276785714,Spotify
Gorillaz,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),single,0.741,0.913,-3.34,0.0465,0.00343,0.103,0.325,0.643,120.012,3.5625,Gorillaz - Cracker Island ft. Thundercat (Official Video),Gorillaz,24459820,739527,20296,TRUE,TRUE,42671901,2.809230769,Spotify
Gorillaz,Dirty Harry,Demon Days,album,0.625,0.877,-7.176,0.162,0.0315,0.0811,0.672,0.865,192.296,3.840433333,Gorillaz - Dirty Harry (Official Video),Gorillaz,154761056,1386920,39240,TRUE,TRUE,191074713,1.305059524,Spotify
Red Hot Chili Peppers,Californication,Californication (Deluxe Edition),album,0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,5.49555,Red Hot Chili Peppers - Californication (Official Music Video) [HD UPGRADE],Red Hot Chili Peppers,1018811259,4394471,121452,TRUE,TRUE,1055738398,6.039370079,Spotify
Red Hot Chili Peppers,Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),album,0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.405116667,Red Hot Chili Peppers - Under The Bridge [Official Music Video],Red Hot Chili Peppers,246687714,1213572,32761,TRUE,TRUE,1061750522,2.446808511,Spotify
Red Hot Chili Peppers,Can't Stop,By the Way (Deluxe Edition),album,0.618,0.938,-3.442,0.0456,0.0179,0,0.167,0.875,91.455,4.483333333,Red Hot Chili Peppers - Can't Stop [Official Music Video],Red Hot Chili Peppers,336635759,1740224,32573,TRUE,TRUE,866464951,5.616766467,Spotify
Red Hot Chili Peppers,Scar Tissue,Californication (Deluxe Edition),album,0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.108,0.547,88.969,3.59845,Red Hot Chili Peppers - Scar Tissue [Official Music Video],Red Hot Chili Peppers,435121530,1890900,37069,TRUE,TRUE,613838674,6.638888889,Spotify
Red Hot Chili Peppers,Otherside,Californication (Deluxe Edition),album,0.458,0.795,-3.265,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4.256216667,Red Hot Chili Peppers - Otherside [Official Music Video],Red Hot Chili Peppers,673528656,3140356,60091,TRUE,TRUE,732774515,10.51587302,Spotify
Red Hot Chili Peppers,Snow (Hey Oh),Stadium Arcadium,album,0.427,0.9,-3.674,0.0499,0.116,1.75E-05,0.119,0.599,104.655,5.577783333,Red Hot Chili Peppers - Snow (Hey Oh) (Official Music Video),Red Hot Chili Peppers,320871237,1272266,37004,TRUE,TRUE,860722316,7.56302521,Spotify
Red Hot Chili Peppers,Dani California,Stadium Arcadium,album,0.556,0.913,-2.36,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,4.702666667,Red Hot Chili Peppers - Dani California [Official Music Video],Red Hot Chili Peppers,324228662,1456622,49461,TRUE,TRUE,550067391,2.638728324,Spotify
Red Hot Chili Peppers,By the Way,By the Way (Deluxe Edition),album,0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,0.198,122.444,3.61555,Red Hot Chili Peppers - By The Way [Official Music Video],Red Hot Chili Peppers,179005296,784717,20084,TRUE,TRUE,367485508,9.509803922,Spotify
Red Hot Chili Peppers,Give It Away,Blood Sugar Sex Magik (Deluxe Edition),album,0.666,0.936,-9.919,0.0476,0.00244,0.086,0.153,0.776,91.577,4.715116667,Red Hot Chili Peppers - Give It Away [Official Music Video],Red Hot Chili Peppers,86637926,434837,16029,TRUE,TRUE,301947159,6.117647059,Spotify
Red Hot Chili Peppers,Dark Necessities,The Getaway,album,0.7,0.742,-6.777,0.0716,0.0722,0.0199,0.11,0.197,91.959,5.033333333,Red Hot Chili Peppers - Dark Necessities [Official Music Video],Red Hot Chili Peppers,440037964,2094182,56516,TRUE,TRUE,385677873,6.745454545,Youtube
50 Cent,In Da Club,Get Rich Or Die Tryin',album,0.902,0.72,-2.776,0.347,0.26,0,0.0749,0.805,90.059,3.22445,50 Cent - In Da Club (Official Music Video),50CentVEVO,1682616458,10481678,296745,TRUE,TRUE,1041736808,9.612817089,Youtube
50 Cent,Candy Shop,The Massacre,album,0.614,0.574,-7.961,0.466,0.0253,3.20E-05,0.38,0.755,125.173,3.485116667,50 Cent - Candy Shop (Official Music Video) ft. Olivia,50CentVEVO,838974650,5014527,113251,TRUE,TRUE,701248893,1.510526316,Youtube
50 Cent,Just A Lil Bit,The Massacre,album,0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,3.961783333,50 Cent - Just A Lil Bit,50CentVEVO,476133463,2523312,42075,TRUE,TRUE,395155110,2.196825397,Youtube
50 Cent,P.I.M.P.,Get Rich Or Die Tryin',album,0.7,0.758,-3.012,0.342,0.0444,1.30E-05,0.0401,0.889,78.693,4.157783333,"50 Cent - P.I.M.P. (Snoop Dogg Remix) ft. Snoop Dogg, G-Unit",50CentVEVO,572659065,3334710,60552,TRUE,TRUE,541728561,18.90274314,Youtube
50 Cent,Many Men (Wish Death),Get Rich Or Die Tryin',album,0.653,0.826,-2.93,0.354,0.0153,0.00146,0.131,0.416,108.52,4.27045,50 Cent - Many Men (Wish Death) (Dirty Version),50CentVEVO,441155628,2765887,84117,TRUE,TRUE,332175400,6.305343511,Youtube
50 Cent,Disco Inferno,The Massacre,album,0.925,0.659,-4.763,0.231,0.206,7.88E-05,0.279,0.71,97.018,3.57045,50 Cent - Disco Inferno (Official Music Video),50CentVEVO,39825951,382791,12038,TRUE,TRUE,202477187,2.362007168,Spotify
50 Cent,21 Questions,Get Rich Or Die Tryin',album,0.576,0.807,-3.908,0.317,0.353,0.000363,0.0512,0.908,90.012,3.74045,50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg,50CentVEVO,503248572,2759199,54805,TRUE,TRUE,446003044,15.76171875,Youtube
50 Cent,Is This Love ('09) (feat. 50 Cent),Curtain Call 2,album,0.853,0.776,-4.221,0.261,0.0714,0,0.181,0.659,94.028,3.53355,"Eminem, 50 Cent - Is This Love ('09) [Visualizer]",EminemVEVO,5289821,245935,9008,TRUE,TRUE,28529840,4.287292818,Spotify
50 Cent,If I Can't,Get Rich Or Die Tryin',album,0.892,0.631,-2.522,0.302,0.244,0,0.0235,0.838,93.975,3.277333333,50 Cent - If I Can't (Official Music Video),Wu Sound,46096,612,14,FALSE,FALSE,210473579,26.85106383,Spotify
50 Cent,Best Friend - Remix,Best Friend (Remix),single,0.545,0.64,-3.529,0.308,0.368,0,0.111,0.574,181.733,4.24155,50 Cent-Best Friend(Remix),Lightning,291023,5729,46,FALSE,FALSE,160037992,5.765765766,Spotify
Metallica,Enter Sandman (Remastered),Metallica (Remastered),album,0.566,0.834,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296,5.526,Metallica: Enter Sandman (Official Music Video),Metallica,573553706,2828795,81335,TRUE,TRUE,0,13.344,Youtube
Metallica,Nothing Else Matters (Remastered),Metallica (Remastered),album,0.547,0.394,-9.793,0.0262,0.0522,6.40E-06,0.0795,0.17,142.37,6.478883333,Metallica: Nothing Else Matters (Official Music Video),Metallica,1209806093,5127599,135946,TRUE,TRUE,0,4.955974843,Youtube
Metallica,Master of Puppets (Remastered),Master of Puppets (Remastered Deluxe Box Set),album,0.539,0.828,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,8.589783333,Master of Puppets (Remastered),Metallica - Topic,20762910,293409,1703,TRUE,TRUE,0,5.376623377,Youtube
Metallica,Whiskey In The Jar,"Garage, Inc.",album,0.511,0.972,-3.751,0.0413,5.36E-06,0.00101,0.19,0.532,132.97,5.08155,Metallica - Whiskey In The Jar (Official Music Video),Warner Records Vault,107553434,429797,12074,FALSE,FALSE,327681785,5.115789474,Spotify
Metallica,The Unforgiven (Remastered),Metallica (Remastered),album,0.531,0.583,-9.47,0.0256,0.0184,0.00624,0.255,0.207,139.503,6.452666667,Metallica - The Unforgiven (Official Music Video),Warner Records Vault,426125708,1781690,46392,FALSE,FALSE,0,2.28627451,Youtube
Metallica,One (Remastered),...And Justice for All (Remastered Deluxe Box Set),album,0.438,0.687,-9.15,0.0619,0.000668,0.0801,0.42,0.426,103.01,7.435766667,Metallica - One (Official Music Video) [Remastered in HD],"No Music, No Life !",524,18,1,FALSE,FALSE,0,1.635714286,Youtube
Metallica,For Whom The Bell Tolls (Remastered),Ride The Lightning (Deluxe Remaster),album,0.512,0.86,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909,5.166216667,For Whom The Bell Tolls (Remastered),Metallica - Topic,23666398,274106,667,TRUE,TRUE,0,13.19018405,Youtube
Metallica,Lux Æterna,Lux Æterna,single,0.386,0.996,-2.96,0.0754,1.15E-05,0.000836,0.116,0.188,130.573,3.428,Metallica: Lux Æterna (Official Music Video),Metallica,14937918,473751,46230,TRUE,TRUE,20061385,8.586206897,Spotify
Metallica,Sad But True (Remastered),Metallica (Remastered),album,0.624,0.876,-6.005,0.0342,0.000926,0.00164,0.0561,0.453,89.24,5.41,Metallica: Sad But True (Official Music Video),Metallica,72737062,418124,15110,TRUE,TRUE,0,15.61497326,Youtube
Metallica,Screaming Suicide,Screaming Suicide,single,0.425,0.972,-3.448,0.045,2.42E-05,0.0202,0.239,0.282,101.125,5.50755,Metallica: Screaming Suicide (Official Music Video),Metallica,4317758,217109,17225,TRUE,TRUE,3905429,4.066945607,Youtube
Coldplay,Yellow,Parachutes,album,0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,4.446216667,Coldplay - Yellow (Official Video),Coldplay,832532409,4600933,118296,TRUE,TRUE,1483622308,2.824786325,Spotify
Coldplay,Viva La Vida,Viva La Vida or Death and All His Friends,album,0.486,0.617,-7.115,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4.03955,Coldplay - Viva La Vida (Official Video),Coldplay,789581468,4370461,261790,TRUE,TRUE,1325575712,5.660550459,Spotify
Coldplay,Sparks,Parachutes,album,0.371,0.268,-10.506,0.0281,0.748,0.0517,0.104,0.165,102.617,3.784883333,Sparks,Coldplay - Topic,73201019,787343,1637,TRUE,TRUE,475353044,2.576923077,Spotify
Coldplay,Something Just Like This,Memories...Do Not Open,album,0.617,0.635,-6.769,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,4.119333333,The Chainsmokers & Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,2118018686,10282499,270444,TRUE,TRUE,2030825694,3.87195122,Youtube
Coldplay,The Scientist,A Rush of Blood to the Head,album,0.557,0.442,-7.224,0.0243,0.731,1.46E-05,0.11,0.213,146.277,5.16,Coldplay - The Scientist (Official 4K Video),Coldplay,1082588109,5532787,124357,TRUE,TRUE,1465980600,4.018181818,Spotify
Coldplay,A Sky Full of Stars,Ghost Stories,album,0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,4.46445,Coldplay - A Sky Full Of Stars (Official Video),Coldplay,786404613,3741300,79974,TRUE,TRUE,1021782403,3.229665072,Spotify
Coldplay,Paradise,Mylo Xyloto,album,0.449,0.585,-6.761,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,4.645316667,Coldplay - Paradise (Official Video),Coldplay,1665814269,8497224,343020,TRUE,TRUE,927288329,7.022809124,Youtube
Coldplay,Hymn for the Weekend,A Head Full of Dreams,album,0.491,0.693,-6.487,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4.30445,Coldplay - Hymn For The Weekend (Official Video),Coldplay,1828242112,13515772,377666,TRUE,TRUE,1049654852,2.132307692,Youtube
Coldplay,My Universe,Music Of The Spheres,album,0.573,0.711,-6.268,0.0406,0.0114,0,0.328,0.47,105.006,3.769966667,Coldplay X BTS - My Universe (Official Video),Coldplay,254655970,8867547,432726,TRUE,TRUE,883224238,2.167682927,Spotify
Coldplay,Fix You,X&Y,album,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,4.92555,Coldplay - Fix You (Official Video),Coldplay,566239229,2962029,114460,TRUE,TRUE,1115171056,3.690265487,Spotify
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],single,0.794,0.811,-8.966,0.038,0.0426,1.07E-06,0.101,0.862,116.047,4.140216667,Daft Punk - Get Lucky (Official Video) feat. Pharrell Williams and Nile Rodgers,convar HUN,32310867,956073,19646,FALSE,FALSE,844698895,8.02970297,Spotify
Daft Punk,One More Time,Discovery,album,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,5.339283333,Daft Punk - One More Time (Official Video),Daft Punk,432177586,2707992,110189,TRUE,TRUE,471747761,2.09939759,Spotify
Daft Punk,Instant Crush (feat. Julian Casablancas),Random Access Memories,album,0.775,0.585,-9.516,0.0271,0.0422,0.619,0.077,0.518,109.942,5.626,Daft Punk - Instant Crush (Video) ft. Julian Casablancas,DaftPunkVEVO,606828966,3111505,87115,TRUE,TRUE,460589724,7.597402597,Youtube
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Random Access Memories,album,0.81,0.793,-9.404,0.0403,0.0378,1.77E-06,0.072,0.863,116.05,6.16045,Daft Punk - Get Lucky (Official Video) feat. Pharrell Williams and Nile Rodgers,convar HUN,32310867,956073,19646,FALSE,FALSE,400304719,11.01388889,Spotify
Daft Punk,Around the World,Homework,album,0.956,0.795,-5.311,0.15,0.00356,0.889,0.0906,0.841,121.294,7.158883333,Daft Punk - Around The World (Official Music Video Remastered),Daft Punk,38218353,466569,11904,TRUE,TRUE,293417547,8.774834437,Spotify
Daft Punk,"Harder, Better, Faster, Stronger",Discovery,album,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.358,0.692,123.474,3.744883333,"Daft Punk - Harder, Better, Faster, Stronger (Official Video)",Daft Punk,121308880,1329678,70754,TRUE,TRUE,292668007,2,Spotify
Daft Punk,Something About Us,Discovery,album,0.875,0.475,-12.673,0.0986,0.44,0.72,0.046,0.384,99.958,3.877783333,Daft Punk - Something About Us (Official Video),Daft Punk,77464307,723914,23915,TRUE,TRUE,185381876,10.32608696,Spotify
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),Random Access Memories,album,0.832,0.659,-7.828,0.057,0.0839,0.00114,0.0753,0.674,100.163,5.898216667,Daft Punk - Lose Yourself to Dance (Official Version),DaftPunkVEVO,195983803,1115598,37436,TRUE,TRUE,274711166,8.751660027,Spotify
Daft Punk,Veridis Quo,Discovery,album,0.605,0.687,-13.928,0.045,0.479,0.949,0.104,0.12,106.896,5.753116667,Daft Punk - Veridis Quo (Official Video),Daft Punk,23984070,216822,7260,TRUE,TRUE,90589464,6.605769231,Spotify
Daft Punk,Digital Love,Discovery,album,0.644,0.664,-8.398,0.0332,0.048,0.867,0.342,0.53,124.726,5.022883333,Daft Punk - Digital Love (Official Video),Daft Punk,30079390,203063,8957,TRUE,TRUE,115484456,1.941520468,Spotify
Linkin Park,In the End,Hybrid Theory (Bonus Edition),album,0.556,0.864,-5.87,0.0584,0.00958,0,0.209,0.4,105.143,3.614666667,In The End [Official HD Music Video] - Linkin Park,Linkin Park,1487186392,10183387,409471,TRUE,TRUE,1444841705,4.133971292,Youtube
Linkin Park,Numb,Meteora,album,0.496,0.863,-4.153,0.0381,0.0046,0,0.639,0.243,110.018,3.093116667,Numb [Official Music Video] - Linkin Park,Linkin Park,1928733776,12341722,550921,TRUE,TRUE,1195213410,1.350547731,Youtube
Linkin Park,What I've Done,Minutes to Midnight,album,0.623,0.93,-5.285,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,3.426883333,What I've Done [Official Music Video] - Linkin Park,Linkin Park,587927093,3370635,148741,TRUE,TRUE,589294152,6.739130435,Spotify
Linkin Park,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,0.687,0.793,-4.254,0.166,0.0603,0,0.582,0.751,107.045,3.428883333,Numb/Encore [Live] - Linkin Park & Jay Z,Linkin Park,44436981,226771,9260,TRUE,TRUE,778880225,1.362542955,Spotify
Linkin Park,One Step Closer,Hybrid Theory (Bonus Edition),album,0.492,0.969,-4.419,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,2.622216667,One Step Closer [Official HD Music Video] - Linkin Park,Linkin Park,154808291,1102031,33750,TRUE,TRUE,447287242,12.31257942,Spotify
Linkin Park,Faint,Meteora,album,0.554,0.978,-3.554,0.131,0.111,0,0.0731,0.594,135.095,2.71,Faint [Official Music Video] - Linkin Park,Linkin Park,378323695,2061834,65731,TRUE,TRUE,413355749,13.37893297,Spotify
Linkin Park,Bleed It Out,Minutes to Midnight,album,0.529,0.967,-3.647,0.0508,0.114,0,0.61,0.596,140.127,2.772883333,Bleed It Out [Official Music Video] - Linkin Park,Linkin Park,135176149,762715,27609,TRUE,TRUE,388331061,1.585245902,Spotify
Linkin Park,Papercut,Hybrid Theory (Bonus Edition),album,0.524,0.939,-3.994,0.113,0.00022,0,0.623,0.661,150.184,3.081116667,Papercut [Official HD Music Video] - Linkin Park,Linkin Park,240834555,1400306,50003,TRUE,TRUE,345142662,1.507223114,Spotify
Linkin Park,Crawling,Hybrid Theory (Bonus Edition),album,0.58,0.702,-5.565,0.0337,0.0466,3.20E-06,0.536,0.299,105.076,3.482666667,Crawling [Official HD Music Video] - Linkin Park,Linkin Park,374506972,2197293,96490,TRUE,TRUE,391929621,1.309701493,Spotify
Linkin Park,BURN IT DOWN,LIVING THINGS,album,0.585,0.972,-4.45,0.0534,0.0143,0,0.0707,0.585,110.006,3.83755,BURN IT DOWN [Official Music Video] - Linkin Park,Linkin Park,353135986,2534190,113567,TRUE,TRUE,368132993,13.74823197,Spotify
Radiohead,Creep,Pablo Honey,album,0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,3.977333333,Radiohead - Creep,Radiohead,763497849,4777393,147276,TRUE,TRUE,1101854725,3.333333333,Spotify
Radiohead,No Surprises,OK Computer,album,0.255,0.393,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,3.818666667,Radiohead - No Surprises,Radiohead,167847274,1274934,40034,TRUE,TRUE,379349681,3.477876106,Spotify
Radiohead,Karma Police,OK Computer,album,0.36,0.501,-9.129,0.0258,0.0638,9.32E-05,0.172,0.324,74.807,4.401116667,Radiohead - Karma Police,Radiohead,89246405,593396,17682,TRUE,TRUE,382823305,2.912790698,Spotify
